user_id,category_id,ads
14662,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
14664,806,"[2711701, 2351680, 1630157, 1920551, 2613740, 2749487, 2813489, 2699804, 2375489, 2862298]"
14664,362,"[2597629, 2597629, 2597629, 1736352, 1736352, 1736352, 1736352, 1813150, 1689121, 1689121]"
14665,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
14670,800,"[2555096, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
14671,853,"[2147054, 2776601, 2842213, 2842213, 2776601, 2776866, 2771238, 2771238, 2777159, 2776866]"
14675,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
14683,800,"[1287152, 2696590, 2609728, 2576897, 1652245, 2814436, 2767097, 2587040, 2812516, 2002760]"
14689,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
14689,888,"[2288567, 2810486, 2762073, 2707220, 1809431, 2174885, 2816843, 2824808, 578860, 2808111]"
14690,811,"[2560535, 2331236, 2331236, 2842026, 2282691, 2331236, 2694587, 2286196, 2694587, 2764838]"
14695,815,"[972627, 972627, 2241392, 2377449, 746969, 2672222, 2713982, 206049, 2375363, 2670109]"
14699,815,"[2430630, 2663216, 2084283, 2262998, 2262998, 2262998, 2829713, 1793143, 2447631, 2862292]"
14726,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
14732,815,"[2668482, 2678628, 2832189, 2872660, 2727725, 2864190, 2401386, 2872556, 2727738, 2727735]"
14735,815,"[2873225, 2466891, 2655834, 2787484, 2851563, 2704348, 1611910, 2850998, 2850998, 2851018]"
14736,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
14736,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
14742,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
14746,815,"[2611572, 2484399, 2825358, 2013076, 2370664, 2370664, 2812448, 2631452, 2812459, 1114116]"
14750,800,"[2420888, 2860824, 2800815, 829890, 2855592, 2754769, 2872250, 2169954, 2231186, 2231186]"
14751,888,"[2514959, 2778321, 2382591, 2425543, 2865001, 1685005, 2817667, 2845074, 2862170, 1963751]"
14755,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
14760,888,"[2678183, 2574675, 615181, 1152771, 1176075, 1176075, 2493543, 1603629, 1224893, 2588667]"
14767,887,"[2867141, 2679171, 2804540, 1095843, 1095843, 1095843, 1095843, 963201, 963201, 963201]"
14772,815,"[2324126, 2293958, 2723854, 2824980, 2825474, 2821851, 2723854, 2723854, 2535882, 2190103]"
14780,853,"[2818155, 1397155, 2560017, 1708276, 1708276, 2728958, 2473860, 2481686, 2260575, 2842092]"
14780,815,"[2645810, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
14791,362,"[31891, 31891, 512587, 1574558, 2598159, 2449079, 1618592, 2545960, 2761167, 333573]"
14796,853,"[2821158, 2513142, 2794006, 2786630, 2794006, 2794006, 2794006, 2794006, 2794744, 2794744]"
14802,815,"[2507617, 2616234, 2432014, 2432014, 2611222, 2422399, 2422399, 2422399, 2454474, 2578444]"
14803,815,"[2354109, 2316227, 2084047, 1539890, 1808939, 1808939, 2134184, 2134184, 1808939, 2643077]"
14807,815,"[2167185, 1504320, 1077831, 1077831, 1077831, 1077818, 1077831, 1077831, 2241495, 1077831]"
14809,800,"[2868512, 2680014, 2737601, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
14814,888,"[454322, 1573254, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302]"
14814,815,"[2841241, 2756673, 230774, 230774, 1146851, 2763473, 927794, 1701753, 2092138, 2057137]"
14814,806,"[2721260, 1029713, 1042612, 2619149, 1837166, 739991, 1501958, 1546846, 1214409, 2724541]"
14817,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
14818,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
14819,815,"[2871837, 2320301, 1749693, 2487974, 2128809, 2425934, 2396303, 2303528, 2698052, 2460957]"
14823,859,"[208145, 208145, 208145, 2063112, 992106, 1945566, 1159355, 1376581, 2299739, 1016811]"
14832,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
14840,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
14848,362,"[2853519, 2853519, 2746272, 2746272, 2853519, 2809950, 2803317, 2754018, 2754018, 2740395]"
14850,888,"[2851609, 2851609, 2612542, 2785274, 2851609, 1905234, 2717562, 2834836, 1615059, 1603135]"
14856,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
14857,362,"[1293821, 2436087, 1502438, 2741935, 2745498, 2741737, 2194304, 2641649, 2102301, 2739322]"
14861,815,"[2798321, 2806425, 2872619, 2872619, 2827590, 2872372, 764924, 2856354, 2866606, 2863438]"
14863,806,"[1908167, 2752417, 2752417, 2847475, 2847926, 2825119, 2829558, 479056, 1533657, 1043125]"
14873,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
14873,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
14875,815,"[2652499, 2652499, 2652499, 1967402, 2750381, 2778482, 2254711, 2657601, 2634560, 2702286]"
14880,815,"[2536814, 2804151, 2829737, 2853558, 2853558, 2510358, 2572523, 2335670, 2869931, 2616154]"
14881,815,"[2051838, 2005360, 1449052, 2633147, 2183992, 2647828, 2394127, 2808788, 2398591, 1315839]"
14889,815,"[2774977, 2177476, 2361455, 2801999, 2802183, 2784292, 2747664, 2741657, 2743416, 2743012]"
14889,800,"[2031170, 2031170, 2865955, 2739908, 2865955, 2865955, 2786583, 2495852, 96081, 96081]"
14893,811,"[2753896, 2753896, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561]"
14898,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
14907,887,"[2665149, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846]"
14912,800,"[2727546, 2727546, 2150771, 2150771, 2211171, 2211171, 1953931, 2500872, 2814436, 2767097]"
14912,811,"[2617682, 1951024, 1951024, 2584953, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350]"
14938,815,"[2868682, 2405042, 2809877, 2574184, 2574184, 2868361, 2873726, 2607131, 2651592, 2501119]"
14938,806,"[2730742, 1625239, 2871698, 2871698, 2871698, 1696405, 2872853, 2871396, 2862875, 2872005]"
14943,800,"[2508846, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
14944,806,"[2748830, 2748830, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
14951,806,"[2847338, 1920496, 2644772, 2429206, 2837003, 2823579, 2824772, 2804693, 2644440, 2644440]"
14953,815,"[2822657, 2381204, 2748192, 2796118, 1193468, 2174025, 2174025, 2338431, 2190005, 2406223]"
14963,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
14967,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
14978,815,"[2864680, 2705939, 2726214, 1748865, 1958045, 1266153, 2683497, 2683497, 2683497, 2746802]"
14979,800,"[1268434, 2704036, 2371151, 2691754, 2713795, 2853759, 2840029, 1815242, 2814436, 2767097]"
14981,853,"[2181545, 2181545, 2100576, 2100576, 2692500, 2706855, 2527873, 968824, 2611378, 2394931]"
14981,815,"[2719785, 2778499, 2778499, 1724652, 1820941, 2445895, 2347424, 2726025, 2366751, 2733931]"
14988,815,"[1213538, 2645870, 2818086, 2818086, 1657469, 2743842, 2783280, 2849207, 2849207, 2820191]"
14989,811,"[2860398, 2860398, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561]"
14997,806,"[2818189, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
14998,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
15003,815,"[2773937, 2766870, 2782517, 2773902, 1041195, 2764192, 2764105, 2764586, 2765633, 2758426]"
15013,806,"[2809690, 2583633, 2583633, 2583633, 2016826, 2826633, 2801048, 2801031, 2800848, 2037261]"
15014,806,"[2740087, 2740087, 2740087, 2740087, 2740087, 2867153, 2873179, 2740087, 2740087, 2740087]"
15015,806,"[2825119, 2760984, 2056234, 2056234, 2056234, 2349467, 2056234, 2265375, 2516918, 2246912]"
15016,806,"[2843747, 2843747, 2843747, 2843747, 2663582, 2676385, 2698755, 2698755, 2698755, 2831115]"
15018,800,"[2663851, 2663851, 2843864, 2128806, 2623556, 2837895, 2873114, 2873114, 2873114, 2873114]"
15018,887,"[2687475, 2831575, 1504251, 2230189, 2388054, 2016766, 2662914, 1554661, 2229121, 2229121]"
15021,362,"[2392752, 2392752, 2859332, 2392752, 2160389, 2840933, 2488139, 1288517, 1164296, 2727940]"
15021,888,"[2504388, 560006, 1399494, 2687012, 2841044, 2841033, 1399494, 1399494, 1399494, 1399494]"
15036,806,"[2822691, 2413546, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
15042,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
15047,815,"[2796911, 2817084, 752615, 2016308, 1883074, 519094, 2803908, 2803908, 2610658, 2804274]"
15062,881,"[2825715, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
15063,888,"[2864104, 2856474, 2790095, 2855132, 2855132, 2747467, 2855987, 2855987, 2640083, 733796]"
15065,815,"[2838181, 2832189, 1911293, 1734949, 2148638, 2347424, 2726025, 2366751, 2733931, 1193468]"
15067,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
5,800,"[2735124, 1107166, 2713624, 866933, 2708484, 2648323, 2648323, 1614362, 2151978, 2151978]"
9,888,"[2865972, 2865567, 1007218, 2858222, 2864180, 2742759, 2848968, 2852162, 1980241, 2667248]"
9,800,"[2676173, 2787913, 2853813, 2767709, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
10,853,"[2853382, 1190194, 2802456, 2853382, 2799832, 2539497, 1190194, 2762995, 2762458, 2762440]"
11,815,"[2371374, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
11,888,"[2539061, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
11,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
11,853,"[2305817, 2305817, 1378504, 1378516, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922]"
11,800,"[2584026, 2780446, 2641343, 2612589, 2612589, 2814436, 2767097, 2587040, 2812516, 2002760]"
12,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
12,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
12,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
16,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
16,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
27,800,"[2744353, 2744353, 2744353, 2744353, 2744353, 2744353, 2814436, 2767097, 2587040, 2812516]"
27,806,"[2279025, 2813792, 2820258, 2772972, 2416785, 2744196, 2740819, 2738029, 2439798, 2714090]"
27,888,"[2721597, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
29,815,"[2700930, 1144623, 2816836, 2687398, 2108915, 2816836, 2377231, 2377231, 2822880, 2822892]"
29,806,"[2690212, 1944062, 1944062, 2300795, 838028, 2265375, 2516918, 2246912, 2665325, 26400]"
30,800,"[2830240, 2588484, 2588484, 2077237, 2077237, 2688300, 1407622, 2333491, 2333491, 2508176]"
32,362,"[2568754, 2286328, 890305, 2192663, 2155129, 2155129, 1151273, 2192663, 2192663, 2712360]"
38,881,"[354864, 2794985, 2713467, 1784793, 2592928, 1699182, 1699182, 2753490, 1610319, 1943460]"
38,887,"[1065458, 2639235, 1065458, 1065458, 2639235, 1966948, 2388450, 2677927, 701583, 2166462]"
38,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
38,806,"[2783037, 2783037, 1743217, 2806393, 2780939, 2736782, 2736782, 2580307, 2798310, 2796754]"
42,362,"[2859594, 1642256, 1642256, 2687448, 2080028, 2067813, 2067813, 2337910, 1681267, 633700]"
42,806,"[2868702, 1434024, 814148, 2153956, 2766639, 1324495, 2505556, 449821, 1324495, 2728911]"
42,888,"[2868268, 2779469, 347285, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361]"
42,881,"[2793124, 958695, 2757853, 2757853, 1183121, 958695, 2312840, 2312840, 2780508, 2780508]"
43,859,"[2120311, 1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586]"
43,800,"[2744558, 2015452, 1890230, 1816938, 2653474, 2518963, 2518963, 2518963, 2518963, 2518963]"
43,811,"[2731365, 2731365, 2586565, 2586565, 2701737, 2341203, 2341203, 2250363, 2643679, 2401867]"
43,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
45,815,"[2865034, 770706, 2864941, 2861200, 1759305, 2864941, 2864941, 2347424, 2726025, 2366751]"
45,800,"[2817938, 2865574, 2814436, 2833845, 2839495, 2833845, 2833845, 2814436, 2749792, 2814436]"
45,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
55,815,"[825708, 2348108, 2541718, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999]"
56,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
60,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
65,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
66,362,"[2833390, 2714176, 1635665, 2833390, 1635665, 2833390, 2833390, 2598159, 2449079, 1618592]"
69,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
71,815,"[2834061, 2347363, 2494071, 2529306, 2513139, 2566219, 1984844, 1984844, 1984844, 1987898]"
71,806,"[2529468, 2529468, 2529468, 2651668, 2171371, 2764672, 2825886, 2764308, 1166169, 1166169]"
74,806,"[2809690, 2833810, 2809690, 2809690, 2265375, 2516918, 2246912, 2665325, 26400, 2140749]"
74,800,"[2855126, 2855126, 2729288, 2849257, 2561589, 2233670, 2860918, 2862872, 2797537, 2797537]"
77,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
77,815,"[2738812, 1502554, 2873500, 2873131, 2863854, 2864656, 2748424, 2838948, 2407853, 2447958]"
85,853,"[2816082, 2039081, 2671670, 2077865, 2806723, 2796984, 2246254, 2799616, 2799616, 2799616]"
85,815,"[2142218, 2861772, 2451799, 2821525, 2816737, 2817479, 2753557, 2142218, 2142218, 2142218]"
96,853,"[2867707, 2867679, 1920653, 2859604, 2859604, 2859604, 1920653, 2277881, 2364499, 2738228]"
97,815,"[2867999, 2795646, 2795646, 2795646, 2809908, 2809908, 2809908, 2347363, 2668482, 2668482]"
107,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
114,806,"[929018, 929018, 2857206, 2857206, 26400, 2826633, 2265375, 2516918, 2246912, 2665325]"
114,815,"[2579565, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
117,887,"[2707026, 634846, 2612231, 2391425, 2677927, 701583, 2166462, 1097530, 2634993, 2567963]"
120,800,"[1442517, 2311877, 1207714, 2627922, 2343308, 2175773, 2850763, 2850763, 2177725, 1652125]"
124,853,"[2586454, 2586454, 2867499, 2361726, 2361726, 2751244, 2751244, 2751244, 2614234, 2658182]"
124,888,"[2860997, 2860997, 2821973, 552042, 2780045, 2731126, 2731126, 2734997, 2734997, 2801107]"
125,815,"[2574966, 2700059, 929618, 2035316, 2814252, 2870838, 591272, 2472027, 1925013, 2700059]"
126,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
129,806,"[2033568, 2132159, 2311337, 2568296, 2033568, 2033568, 2317704, 2759764, 2033568, 2568296]"
137,853,"[2867985, 2797914, 2713329, 2752980, 2868028, 2743971, 2804331, 2610101, 2610101, 2855418]"
137,815,"[2801449, 2866770, 2869939, 2341597, 2341597, 2819936, 2545610, 2869758, 2478369, 2869947]"
139,800,"[2587910, 2587910, 2587910, 2649805, 2837335, 2739908, 2813461, 2808354, 2775013, 2770557]"
143,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
145,806,"[2822691, 2822691, 2804222, 2867827, 2863156, 2328113, 2663588, 2595859, 2868609, 1411939]"
145,800,"[2031170, 2862410, 2862410, 2862410, 2862410, 2859169, 2868903, 2868531, 2868914, 2457497]"
151,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
151,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
153,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
167,800,"[2817938, 2848903, 2850380, 1556941, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
170,853,"[1920998, 2726330, 661867, 2730484, 2663814, 661867, 2774269, 2679481, 2797319, 2411510]"
170,888,"[2873792, 2631360, 1823858, 2496005, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410]"
170,815,"[2663654, 2164540, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
170,800,"[2799284, 2799284, 2158649, 2799284, 2799284, 2684954, 2799284, 2117879, 2117879, 2564885]"
178,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
182,362,"[1524344, 2297932, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736]"
187,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
191,362,"[2806363, 2377472, 1937355, 44852, 5073, 1704736, 1564248, 384321, 2598159, 2449079]"
194,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
196,362,"[2441605, 1101916, 1509216, 2617331, 563696, 2598159, 2449079, 1618592, 2545960, 2761167]"
201,881,"[2361771, 2539524, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862]"
209,811,"[2745874, 2654253, 2704015, 2745874, 2775560, 2654253, 2717683, 1480915, 1480915, 2764838]"
211,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
211,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
211,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
211,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
211,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
212,815,"[2843923, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
212,888,"[2868307, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
212,800,"[830553, 2448122, 2865204, 2865138, 2868315, 2865395, 2866128, 2335739, 721724, 1405972]"
212,881,"[2867300, 2660144, 2660144, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331]"
212,853,"[2728203, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510]"
219,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
222,800,"[2383971, 1173170, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
224,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
228,853,"[1699899, 692536, 2709063, 2709063, 1718616, 1317256, 1122722, 1279306, 918916, 2709063]"
228,800,"[887102, 2646367, 2646367, 2646367, 2646367, 860951, 2402069, 2646367, 2646367, 2814436]"
240,811,"[2753896, 2764838, 2626729, 2376894, 2391514, 2383216, 2376026, 2181716, 2709903, 2300137]"
240,800,"[2527252, 2860864, 2147816, 2853795, 2555465, 2273889, 2284769, 2805000, 2805150, 2783662]"
247,888,"[2867381, 2867505, 2837556, 2458233, 2853095, 2853095, 2823640, 2837836, 2837836, 2254453]"
247,800,"[2688541, 2853509, 2853535, 2839495, 2794892, 2827643, 2192998, 2859046, 2857650, 2857650]"
251,800,"[2839495, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
264,806,"[2755232, 2510310, 2510310, 2510310, 2510310, 682985, 682985, 682985, 682985, 1613153]"
264,800,"[2790488, 2749808, 2816030, 2601853, 1915735, 1544012, 1544012, 1544012, 2857767, 2857767]"
267,800,"[2159117, 2603708, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170]"
